639,Caminho de Natureza,10,Carlos Oliveira
640,Segredo de Imortal,1,Pedro Santos
641,Labirinto de Enigma,2,Pedro Souza
642,Viagem de Imortal,3,João Pereira
643,Liberdade de Refúgio,4,Mateus Lima
644,Luz de Memória,5,Rafael Pereira
645,Reflexo de Esperança,6,Pedro Lima
646,Memória de Fronteira,7,Pedro Pereira
647,Destino de Montanha,8,Carlos Costa
648,Herança de Segredo,9,Beatriz Santos
649,Aventura de Montanha,10,Carlos Ferreira
650,Fogo de Labirinto,1,Ana Souza
651,Sabedoria de Vida,2,Maria Gomes
652,Horizonte de Refúgio,3,Pedro Almeida
653,Terra de Destino,4,Rafael Souza
654,Sonho de Ecos,5,Mateus Pereira
655,Renascer de Revolução,6,Isabela Ferreira
656,Horizonte de Mar,7,Isabela Pereira
657,Fogo de Memória,8,Ana Silva
658,Renascer de Liberdade,9,Rafael Souza
659,Aventura de Amor,10,Mateus Gomes
660,Céu de Eterno,1,Mateus Ferreira
661,Sombras de Herança,2,João Lima
662,Reflexo de Sabedoria,3,Ana Costa
663,Mistério de Sombras,4,Mateus Oliveira
664,Ecos de Tradição,5,Laura Costa
665,Destino de Esperança,6,Maria Gomes
666,Alma de Enigma,7,Rafael Pereira
667,Destino de Revolução,8,Carlos Silva
668,Caminho de Céu,9,Maria Oliveira
669,Fogo de Sonho,10,Rafael Pereira
670,Montanha de Coração,1,Carlos Almeida
671,Luz de Alma,2,João Santos
672,Caminho de Aventura,3,Laura Costa
673,Eterno de Cidade,4,Maria Santos
674,Futuro de Destino,5,Ana Lima
675,Alma de Horizonte,6,Maria Pereira
676,Guerra de Coração,7,Carlos Oliveira
677,Natureza de Amor,8,Rafael Gomes
678,Fronteira de Horizonte,9,Carlos Souza
679,Alma de Sabedoria,10,João Silva
680,Sombras de Montanha,1,Mateus Souza
681,Fronteira de Segredo,2,Ana Ferreira
682,Esperança de Renascer,3,Maria Oliveira
683,Céu de Luz,4,Laura Costa
684,Mar de Guerra,5,Mateus Gomes
685,Vento de Horizontes,6,Laura Silva
686,Fogo de Natureza,7,Maria Gomes
687,Destino de Aventura,8,Pedro Lima
688,Refúgio de Montanha,9,Carlos Ferreira
689,Revolução de Amor,10,Rafael Santos
690,Natureza de Coração,1,Pedro Costa
691,Herança de Labirinto,2,Rafael Almeida
692,Sonho de Montanha,3,Laura Oliveira
693,Amor de Alma,4,Pedro Oliveira
694,Ecos de Caminho,5,Carlos Almeida
695,Alma de Futuro,6,Beatriz Almeida
696,Caminhada de Revolução,7,Isabela Lima
697,Labirinto de Amor,8,Mateus Souza
698,Horizontes de Renascer,9,Maria Costa
699,Horizonte de Destino,10,Carlos Costa
700,Mistério de Sabedoria,1,Mateus Lima
701,Reflexo de Raízes,2,Ana Ferreira
702,Terra de Vento,3,Rafael Silva
703,Destino de Labirinto,4,Mateus Gomes
704,Revolução de História,5,Mateus Oliveira
705,Caminho de Sombras,6,Pedro Oliveira
706,Eterno de Vida,7,João Ferreira
707,Horizonte de Amor,8,Isabela Pereira
708,Revolução de Terra,9,Mateus Lima
709,História de Mistério,10,João Oliveira
710,Reflexo de Fronteira,1,Laura Ferreira
711,Liberdade de Alma,2,João Silva
712,Imortal de Ecos,3,João Pereira
713,Vento de Fogo,4,Mateus Oliveira
714,Sombras de Sombras,5,Maria Lima
715,Vento de História,6,Isabela Santos
716,Destino de Sonho,7,Pedro Costa
717,História de Viagem,8,Rafael Lima
718,Labirinto de Guerra,9,Isabela Almeida
719,Caminhada de Tradição,10,Laura Silva
720,Caminho de Labirinto,1,Pedro Ferreira
721,Amor de Coração,2,Pedro Oliveira
722,Alma de Natureza,3,Beatriz Silva
723,Mar de Renascer,4,João Pereira
724,Enigma de Cidade,5,Carlos Gomes
725,Caminhada de Amor,6,Maria Silva
726,Liberdade de Horizonte,7,Ana Ferreira
727,Labirinto de Herança,8,Mateus Almeida
728,Ecos de História,9,Isabela Almeida
729,Enigma de Caminhada,10,Ana Santos
730,Vento de Coração,1,Pedro Santos
731,Horizontes de Aventura,2,Maria Ferreira
732,Mistério de Eterno,3,Maria Santos
733,Revolução de Cidade,4,Carlos Almeida
734,Imortal de Sonho,5,Mateus Costa
735,Enigma de Eterno,6,Laura Pereira
736,Sombras de Memória,7,Maria Oliveira
737,Ecos de Renascer,8,Carlos Pereira
738,Fronteira de Labirinto,9,Maria Pereira
739,Imortal de Guerra,10,João Costa
740,Amor de Renascer,1,Isabela Souza
741,Alma de Segredo,2,João Gomes
742,Labirinto de Natureza,3,Carlos Gomes
743,Coração de Alma,4,Laura Pereira
744,Enigma de Caminho,5,Mateus Lima
745,Tradição de Raízes,6,Carlos Almeida
746,Tradição de Horizontes,7,Laura Lima
747,Caminho de Sonho,8,Beatriz Pereira
748,Esperança de Fronteira,9,Ana Lima
749,Viagem de Futuro,10,Pedro Gomes
750,Imortal de Montanha,1,João Pereira
751,Mar de Viagem,2,Isabela Gomes
752,Vida de Luz,3,Ana Pereira
753,Cidade de Horizonte,4,Mateus Santos
754,Mar de Tradição,5,Rafael Santos
755,Sabedoria de Tradição,6,Rafael Souza
756,Vida de Guerra,7,Rafael Almeida
757,Refúgio de Revolução,8,Carlos Costa
758,Natureza de Enigma,9,Ana Lima
759,Renascer de Montanha,10,Mateus Silva
760,Céu de Caminho,1,Pedro Gomes
761,Guerra de Ecos,2,Beatriz Lima
762,História de Montanha,3,Carlos Gomes
763,Segredo de História,4,Isabela Costa
764,Memória de Alma,5,Maria Pereira
765,Liberdade de Amor,6,João Lima
766,Caminhada de Enigma,7,Mateus Almeida
767,Luz de Natureza,8,Mateus Souza
768,Renascer de Amor,9,Ana Almeida
769,Segredo de Eterno,10,Ana Costa
770,Caminho de Tradição,1,Carlos Costa
771,Mar de Reflexo,2,Carlos Gomes
772,Reflexo de Labirinto,3,Beatriz Oliveira
773,Guerra de Viagem,4,Rafael Pereira
774,Labirinto de Eterno,5,Rafael Oliveira
775,História de Coração,6,Ana Gomes
776,História de Luz,7,Isabela Lima
777,Coração de Segredo,8,Pedro Ferreira
778,Vida de Vento,9,Mateus Costa
779,Refúgio de Caminhada,10,Beatriz Souza
780,Eterno de Fronteira,1,Carlos Costa
781,Caminho de Fogo,2,Pedro Silva
782,Cidade de Terra,3,Beatriz Silva
783,Aventura de Tradição,4,Pedro Almeida
784,Destino de Vida,5,Pedro Souza
785,Coração de Eterno,6,Mateus Santos
786,Imortal de Amor,7,Mateus Lima
787,Sabedoria de Renascer,8,Ana Ferreira
788,Alma de Aventura,9,Maria Pereira
789,Eterno de Eterno,10,Carlos Silva
790,Horizontes de Labirinto,1,Laura Souza
791,Vida de Horizontes,2,Mateus Costa
792,Natureza de Montanha,3,Beatriz Silva
793,Revolução de Segredo,4,Pedro Pereira
794,Ecos de Caminhada,5,Rafael Santos
795,Viagem de Reflexo,6,Beatriz Pereira
796,Vida de Fronteira,7,Maria Souza
797,História de Alma,8,Pedro Lima
798,Horizonte de Luz,9,Pedro Oliveira
799,Revolução de Vida,10,Ana Costa
800,Esperança de Alma,1,Beatriz Ferreira
801,Renascer de Labirinto,2,Pedro Pereira
802,Vida de História,3,Ana Santos
803,Natureza de Reflexo,4,Rafael Gomes
804,Luz de Caminhada,5,Mateus Ferreira
805,Alma de Viagem,6,Rafael Gomes
806,Esperança de Viagem,7,Pedro Silva
807,Destino de Memória,8,Laura Lima
808,Coração de Vida,9,João Costa
809,Renascer de Segredo,10,João Silva
810,Renascer de Refúgio,1,Mateus Silva
811,Refúgio de Luz,2,Mateus Ferreira
812,Tradição de Reflexo,3,Beatriz Lima
813,Fronteira de Mistério,4,Mateus Silva
814,Destino de História,5,Laura Gomes
815,Segredo de Luz,6,Isabela Lima
816,Coração de Mar,7,João Oliveira
817,Enigma de Liberdade,8,Pedro Pereira
818,Luz de Luz,9,Maria Lima
819,Alma de Memória,10,João Almeida
820,Reflexo de Enigma,1,João Oliveira
821,Enigma de Sombras,2,Laura Ferreira
822,Liberdade de Memória,3,Isabela Oliveira
823,Segredo de Reflexo,4,Isabela Ferreira
824,Sombras de Raízes,5,Isabela Silva
825,Ecos de Alma,6,Laura Oliveira
826,Viagem de Liberdade,7,Rafael Ferreira
827,História de Caminhada,8,Beatriz Ferreira
828,Guerra de História,9,Ana Costa
829,Liberdade de Liberdade,10,Beatriz Costa
830,Imortal de Sombras,1,Ana Almeida
831,Fogo de Mar,2,Ana Almeida
832,Futuro de Vento,3,Isabela Gomes
833,Sonho de Refúgio,4,Maria Oliveira
834,Cidade de Memória,5,Carlos Ferreira
835,Horizontes de Luz,6,Carlos Souza
836,Caminhada de Natureza,7,Beatriz Silva
837,Mar de Futuro,8,Beatriz Almeida
838,Raízes de Aventura,9,Ana Ferreira
839,Renascer de Esperança,10,Laura Oliveira
840,Caminho de Segredo,1,Maria Costa
841,Aventura de Cidade,2,Isabela Gomes
842,Céu de Vida,3,Laura Souza
843,Sabedoria de Reflexo,4,Mateus Lima
844,Vento de Labirinto,5,Pedro Gomes
845,Mistério de Caminhada,6,João Ferreira
846,Segredo de Caminhada,7,Carlos Almeida
847,Ecos de Coração,8,João Gomes
848,Raízes de Ecos,9,Pedro Ferreira
849,Vento de Ecos,10,Maria Lima
850,Enigma de Natureza,1,Beatriz Silva
851,Caminho de Vida,2,Maria Costa
852,Imortal de Memória,3,João Pereira
853,Alma de Coração,4,Maria Lima
854,Esperança de Guerra,5,Carlos Souza
855,Coração de Horizontes,6,Rafael Santos
856,Caminhada de Caminho,7,Laura Pereira
857,Enigma de Raízes,8,Rafael Oliveira
858,Futuro de Horizontes,9,Rafael Ferreira
859,Sonho de Cidade,10,Mateus Silva
860,Sabedoria de Alma,1,Isabela Gomes
861,Mar de Revolução,2,Pedro Silva
862,Revolução de Caminho,3,Pedro Lima
863,Aventura de Viagem,4,João Oliveira
864,Destino de Horizonte,5,Mateus Costa
865,Tradição de Labirinto,6,Maria Santos
866,Amor de Fogo,7,Maria Costa
867,Alma de Liberdade,8,Maria Pereira
868,História de Liberdade,9,Laura Lima
869,Refúgio de Sabedoria,10,Maria Oliveira
870,Destino de Herança,1,Rafael Santos
871,Vento de Imortal,2,Ana Santos
872,Terra de Futuro,3,Rafael Oliveira
873,Labirinto de Tradição,4,Rafael Ferreira
874,Liberdade de Reflexo,5,Beatriz Lima
875,Segredo de Sombras,6,Laura Pereira
876,Revolução de Natureza,7,Isabela Ferreira
877,Liberdade de Herança,8,Rafael Ferreira
878,Raízes de Raízes,9,Mateus Almeida
879,Esperança de Mistério,10,Rafael Almeida
880,Eterno de Sonho,1,Maria Ferreira
881,Vento de Revolução,2,Mateus Gomes
882,Revolução de Liberdade,3,Carlos Almeida
883,Horizonte de Coração,4,Pedro Lima
884,Labirinto de Revolução,5,Pedro Oliveira
885,Mar de Esperança,6,João Oliveira
886,Mar de Horizontes,7,Pedro Lima
887,Memória de Caminhada,8,João Ferreira
888,Caminhada de Aventura,9,Rafael Almeida
889,Céu de Liberdade,10,João Gomes
890,Vento de Refúgio,1,João Gomes
891,Sonho de Natureza,2,Isabela Almeida
892,Céu de Fronteira,3,João Santos
893,Céu de Terra,4,Isabela Silva
894,Raízes de Esperança,5,Rafael Santos
895,Aventura de Eterno,6,Ana Lima
896,Sonho de Horizontes,7,Mateus Almeida
897,Horizonte de Eterno,8,Carlos Gomes
898,Revolução de Destino,9,Beatriz Souza
899,Luz de Caminho,10,Rafael Santos
900,Guerra de Revolução,1,João Pereira
901,Sombras de Vida,2,João Pereira
902,Raízes de Eterno,3,Mateus Silva
903,Luz de Terra,4,Beatriz Ferreira
904,Mistério de Vida,5,Rafael Pereira
905,Mar de Segredo,6,Maria Pereira
906,Mistério de Herança,7,Laura Almeida
907,Horizonte de Mistério,8,Maria Santos
908,Refúgio de Liberdade,9,Laura Souza
909,Coração de Amor,10,Carlos Ferreira
910,Mar de História,1,Laura Silva
911,Aventura de Labirinto,2,Mateus Lima
912,Sonho de Imortal,3,Pedro Ferreira
913,Herança de Horizonte,4,Laura Oliveira
914,Destino de Amor,5,Carlos Silva
915,Liberdade de Caminho,6,Ana Santos
916,Revolução de Refúgio,7,Carlos Silva
917,Memória de Vento,8,Isabela Ferreira
918,Alma de Mistério,9,João Oliveira
919,Tradição de Cidade,10,João Costa
920,Herança de Aventura,1,Pedro Almeida
921,Enigma de Céu,2,Laura Souza
922,Eterno de Esperança,3,Beatriz Ferreira
923,Fronteira de Esperança,4,João Lima
924,Caminhada de Ecos,5,João Gomes
925,Destino de Mistério,6,Rafael Gomes
926,Sabedoria de Montanha,7,Laura Lima
927,Imortal de Labirinto,8,Maria Gomes
928,Sonho de Destino,9,Maria Almeida
929,Reflexo de Revolução,10,Rafael Oliveira
930,Terra de Natureza,1,Rafael Costa
931,Liberdade de Segredo,2,Carlos Almeida
932,Eterno de Terra,3,Ana Gomes
933,Liberdade de Cidade,4,Mateus Gomes
934,Reflexo de Tradição,5,Beatriz Souza
935,Amor de Labirinto,6,João Gomes
936,Sonho de Segredo,7,Maria Silva
937,Caminho de Eterno,8,Ana Pereira
938,Mar de Destino,9,Carlos Lima
939,Céu de Coração,10,Pedro Souza
940,Alma de Fogo,1,Ana Souza
941,História de Futuro,2,Isabela Almeida
942,Coração de Sonho,3,Laura Santos
943,Labirinto de Renascer,4,Beatriz Costa
944,Terra de Guerra,5,Beatriz Lima
945,Sonho de Revolução,6,Pedro Pereira
946,Renascer de Luz,7,Rafael Santos
947,Horizontes de Segredo,8,Laura Silva
948,Imortal de Mar,9,Beatriz Silva
949,Vento de Mar,10,Ana Gomes
950,Liberdade de Renascer,1,Isabela Santos
951,Herança de Liberdade,2,Mateus Santos
952,Caminhada de Fogo,3,Pedro Santos
953,Guerra de Amor,4,Pedro Pereira
954,Horizonte de Enigma,5,Laura Lima
955,Luz de Herança,6,João Oliveira
956,Revolução de Alma,7,Beatriz Costa
957,Eterno de Céu,8,Pedro Santos
958,Raízes de Sabedoria,9,João Santos
959,Fogo de Viagem,10,Isabela Santos
960,Renascer de História,1,Isabela Souza
961,Sabedoria de Caminho,2,Carlos Souza
962,Revolução de Aventura,3,Rafael Silva
963,Amor de Destino,4,Beatriz Santos
964,Vida de Raízes,5,Laura Pereira
965,Fogo de Revolução,6,Pedro Ferreira
966,História de Raízes,7,Mateus Lima
967,Reflexo de Alma,8,Laura Almeida
968,Revolução de Raízes,9,Pedro Silva
969,Fogo de Esperança,10,Mateus Pereira
970,Memória de Aventura,1,Beatriz Almeida
971,Refúgio de Horizonte,2,Mateus Silva
972,Esperança de Eterno,3,João Souza
973,Imortal de Futuro,4,Isabela Gomes
974,Caminhada de Horizontes,5,Pedro Gomes
975,Viagem de Amor,6,Rafael Almeida
976,Mar de Refúgio,7,Carlos Ferreira
977,Sonho de Sabedoria,8,Mateus Gomes
978,Natureza de Herança,9,Carlos Lima
979,Eterno de Alma,10,Carlos Gomes
980,Alma de Céu,1,Ana Almeida
981,Caminhada de Liberdade,2,Pedro Gomes
982,Horizonte de Herança,3,João Silva
983,Caminhada de Montanha,4,Rafael Gomes
984,Fronteira de Caminhada,5,Rafael Santos
985,Viagem de Tradição,6,Isabela Souza
986,Enigma de Sonho,7,Isabela Costa
987,Ecos de Cidade,8,Isabela Oliveira
988,Caminho de Luz,9,Carlos Souza
989,Natureza de Vento,10,Ana Santos
990,Refúgio de Caminho,1,Beatriz Silva
991,Alma de Raízes,2,Ana Gomes
992,Natureza de Fronteira,3,Laura Pereira
993,Ecos de Eterno,4,Beatriz Oliveira
994,Destino de Cidade,5,Mateus Oliveira
995,Ecos de Fronteira,6,Isabela Gomes
996,Viagem de Mar,7,Isabela Gomes
997,Cidade de Labirinto,8,João Gomes
998,Vento de Guerra,9,Maria Souza
999,Liberdade de Sombras,10,Rafael Almeida
1000,Aventura de Renascer,1,Rafael Oliveira
1001,Guerra de Caminho,2,Ana Ferreira
1002,Eterno de Reflexo,3,Maria Costa
1003,Esperança de Revolução,4,João Souza
1004,Renascer de Herança,5,Mateus Lima
1005,Esperança de Caminhada,6,Isabela Lima
1006,Alma de Renascer,7,Pedro Gomes
1007,Imortal de Tradição,8,Rafael Costa
1008,Refúgio de Futuro,9,Laura Silva
1009,Terra de Segredo,10,Mateus Gomes
1010,Fogo de Fronteira,1,Laura Ferreira
1011,Enigma de Amor,2,Mateus Oliveira
1012,Montanha de Sabedoria,3,Rafael Santos
1013,Tradição de Liberdade,4,Maria Costa
1014,Futuro de Revolução,5,Carlos Oliveira
1015,Caminho de Vento,6,Pedro Almeida
1016,História de Horizonte,7,João Lima
1017,Coração de Céu,8,João Souza
1018,Destino de Horizontes,9,Mateus Souza
1019,Coração de Montanha,10,Beatriz Lima
1020,Esperança de Sabedoria,1,Laura Oliveira
1021,Mar de Cidade,2,Isabela Lima
1022,Sombras de Ecos,3,Laura Almeida
1023,Futuro de Liberdade,4,Laura Ferreira
1024,Vento de Terra,5,Rafael Lima
1025,Fronteira de Cidade,6,Pedro Almeida
1026,Memória de Guerra,7,Isabela Ferreira
1027,Reflexo de Luz,8,Maria Santos
1028,Mar de Alma,9,Carlos Silva
1029,Horizontes de Alma,10,Ana Gomes
1030,Eterno de Sabedoria,1,Beatriz Oliveira
1031,Vida de Herança,2,Maria Souza
1032,Futuro de Montanha,3,Carlos Gomes
1033,Sombras de Céu,4,Beatriz Costa
1034,Reflexo de Herança,5,Carlos Almeida
1035,Terra de Fronteira,6,Mateus Lima
1036,Mar de Céu,7,Rafael Santos
1037,Mar de Fogo,8,Maria Lima
1038,Viagem de Fogo,9,Rafael Santos
1039,Vento de Caminhada,10,Laura Almeida
1040,Caminhada de Eterno,1,Ana Oliveira
1041,Reflexo de Guerra,2,João Almeida
1042,Esperança de Vida,3,Laura Souza
1043,Sabedoria de Amor,4,Laura Gomes
1044,Alma de Refúgio,5,Beatriz Silva
1045,Sabedoria de Cidade,6,Carlos Gomes
1046,Céu de Raízes,7,Beatriz Souza
1047,Tradição de Céu,8,Maria Almeida
1048,Futuro de Natureza,9,Carlos Costa
1049,Mar de Sonho,10,Maria Oliveira
1050,Fronteira de Aventura,1,Carlos Silva
1051,Guerra de Refúgio,2,Maria Santos
1052,Amor de Sombras,3,Pedro Almeida
1053,Amor de Segredo,4,Maria Lima
1054,Esperança de Esperança,5,Ana Costa
1055,Viagem de Horizontes,6,Rafael Ferreira
1056,Vida de Memória,7,Laura Santos
1057,Imortal de Cidade,8,João Oliveira
1058,Ecos de Luz,9,Laura Gomes
1059,Natureza de Alma,10,Rafael Oliveira
1060,Mistério de Refúgio,1,Ana Pereira
1061,Fogo de Tradição,2,Mateus Ferreira
1062,Aventura de Natureza,3,Laura Souza
1063,Vento de Enigma,4,Isabela Lima
1064,Imortal de Terra,5,Isabela Gomes
1065,Caminhada de Labirinto,6,Mateus Almeida
1066,Revolução de Guerra,7,Pedro Lima
1067,Sabedoria de Caminhada,8,João Lima
1068,Horizontes de Ecos,9,Isabela Souza
1069,Horizonte de Liberdade,10,Isabela Lima
1070,Montanha de Memória,1,João Almeida
1071,Refúgio de Raízes,2,João Almeida
1072,Memória de Viagem,3,Laura Gomes
1073,Eterno de Liberdade,4,Mateus Pereira
1074,Segredo de Mar,5,Ana Santos
1075,Amor de Natureza,6,Laura Almeida
1076,Cidade de Viagem,7,Beatriz Pereira
1077,Memória de Fogo,8,Rafael Oliveira
1078,Horizontes de Raízes,9,Laura Lima
1079,Guerra de Luz,10,Pedro Souza
1080,Vento de Cidade,1,Carlos Oliveira
1081,Montanha de Segredo,2,Isabela Souza
1082,Imortal de Reflexo,3,Beatriz Gomes
1083,Viagem de Refúgio,4,Mateus Santos
1084,Luz de Refúgio,5,Rafael Oliveira
1085,Segredo de Raízes,6,Maria Pereira
1086,Caminhada de Imortal,7,Isabela Ferreira
1087,Eterno de Destino,8,João Oliveira
1088,Vida de Terra,9,Pedro Almeida
1089,Raízes de Herança,10,Isabela Silva
1090,Renascer de Fronteira,1,Rafael Souza
1091,Cidade de Guerra,2,Pedro Ferreira
1092,Terra de Sonho,3,Rafael Souza
1093,Tradição de Esperança,4,Beatriz Santos
1094,Sonho de Fronteira,5,Beatriz Souza
1095,Horizontes de Caminho,6,Maria Gomes
1096,Enigma de Alma,7,Laura Souza
1097,Renascer de Raízes,8,Rafael Silva
1098,Sabedoria de Fogo,9,Ana Silva
1099,Memória de Tradição,10,Carlos Santos
1100,Alma de Labirinto,1,Isabela Almeida
1101,Memória de Vida,2,Maria Oliveira
1102,Mar de Memória,3,Pedro Souza
1103,Imortal de Esperança,4,Mateus Oliveira
1104,Vento de Futuro,5,Pedro Almeida
1105,Destino de Luz,6,João Ferreira
1106,Alma de Alma,7,Mateus Souza
1107,Tradição de Sabedoria,8,Isabela Costa
1108,Terra de Herança,9,Carlos Lima
1109,Sombras de Fronteira,10,Mateus Almeida
1110,Montanha de Vida,1,João Santos
1111,Labirinto de Vento,2,Laura Costa
1112,Aventura de Reflexo,3,Pedro Almeida
1113,Vida de Céu,4,Mateus Almeida
1114,Herança de Fronteira,5,João Lima
1115,Montanha de Vento,6,Beatriz Souza
1116,Amor de Esperança,7,Ana Santos
1117,Fronteira de Fronteira,8,Maria Pereira
1118,Refúgio de Herança,9,Rafael Oliveira
1119,Guerra de Vento,10,Rafael Almeida
1120,Reflexo de Refúgio,1,Laura Almeida
1121,Natureza de Fogo,2,Rafael Santos
1122,Fogo de Herança,3,Maria Ferreira
1123,Fogo de Sabedoria,4,Beatriz Santos
1124,Futuro de Futuro,5,Carlos Pereira
1125,Enigma de Destino,6,Ana Gomes
1126,Amor de Amor,7,Carlos Pereira
1127,Guerra de Natureza,8,Beatriz Santos
1128,Horizonte de Futuro,9,Pedro Silva
1129,Luz de Mar,10,Isabela Oliveira
1130,Sombras de Sonho,1,Ana Almeida
1131,Sonho de Futuro,2,Rafael Souza
1132,Liberdade de Montanha,3,Beatriz Lima
1133,Mar de Terra,4,Beatriz Souza
1134,Mistério de Mar,5,Laura Almeida
1135,Mistério de Fronteira,6,Rafael Santos
1136,Fronteira de Viagem,7,Mateus Souza
1137,Herança de Viagem,8,Rafael Almeida
1138,Renascer de Enigma,9,Pedro Lima
1139,Segredo de Montanha,10,Beatriz Pereira
1140,Mar de Raízes,1,Maria Gomes
1141,Mistério de Memória,2,Mateus Silva
1142,Coração de Luz,3,Ana Costa
1143,Herança de Amor,4,Mateus Silva
1144,Alma de Vento,5,Isabela Oliveira
1145,Sabedoria de Coração,6,Ana Oliveira
1146,Imortal de Renascer,7,Beatriz Costa
1147,Destino de Natureza,8,Laura Silva
1148,Herança de Raízes,9,João Lima
1149,Imortal de Eterno,10,Beatriz Oliveira
1150,Céu de Enigma,1,Maria Costa
1151,Sombras de Terra,2,Beatriz Oliveira
1152,Esperança de Reflexo,3,Pedro Costa
1153,Luz de Renascer,4,Isabela Pereira
1154,Raízes de Mar,5,Isabela Ferreira
1155,Enigma de Tradição,6,Ana Pereira
1156,Aventura de Memória,7,Beatriz Ferreira
1157,Terra de Alma,8,Ana Santos
1158,Aventura de Fronteira,9,Carlos Lima
1159,História de Guerra,10,Pedro Ferreira
1160,Renascer de Alma,1,Mateus Ferreira
1161,Caminhada de Céu,2,João Pereira
1162,Ecos de Vida,3,Mateus Oliveira
1163,Montanha de Renascer,4,Laura Gomes
1164,Esperança de Natureza,5,Carlos Almeida
1165,Tradição de Futuro,6,João Oliveira
1166,Caminhada de Coração,7,Rafael Almeida
1167,Liberdade de Caminhada,8,Ana Gomes
